grid,velocity,T,D,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.0209296875,3.06271014,412.153297,0.636868815,0.269770231,0.000124231295,1.73368534e-05,0.150035764,0.000238665876,0.00558303763,0.000459501094,8.41385308e-05,-3.608651e-16,-1.02173491e-16,-2.25357184e-15,-3.14667397e-17,-6.93553386e-15,7.24836089e-15,1.43490295e-14,-7.86355945e-16,-3.15015819e-15,4.36053587e-16,-8.63964455e-16,-1.25874092e-15,2.68617635e-15,-1.68472418e-16,-1.36318134e-15,-8.96115964e-16,-1.61354542e-15,-3.91218125e-15,-7.10278839e-15,-2.4553345e-15,-2.48182293e-15,-2.63810205e-15,7.52397196e-12,7.92610023e-13,6.18921886e-14,2.09795877e-13,3.36539806e-13,2.75189637e-09,3.23365188e-10,1.07981096e-11,1.33639075e-11,-5.17008815e-16,-1.32335642e-15,-1.7664877e-15,-6.40995356e-16,-1.87642748e-15,-1.45902743e-15,-1.22253881e-15,-7.36951532e-15,0.573687091,-1.55381713e-15,-3.21471218e-15,-1.54318768e-15,-4.43602887e-15,-2.59653304e-15
0.0209326172,3.15025349,424.577769,0.619170824,0.268087815,0.000168722744,2.13331342e-05,0.149869398,0.000294382058,0.0064501274,0.000483485681,9.13596312e-05,2.54435e-16,8.34580327e-17,1.52890266e-15,2.71366579e-17,5.41468061e-15,1.67256258e-14,7.61873426e-14,9.15878454e-15,2.13543711e-15,1.89503131e-14,5.85829908e-16,5.95048923e-15,1.12761818e-14,1.33397221e-16,6.33273689e-15,6.15904219e-16,5.30613652e-15,2.1509371e-15,2.43382986e-16,1.75052905e-15,4.08054852e-15,3.94461748e-15,9.11458584e-12,9.90759744e-13,7.81747822e-14,2.5535278e-13,5.91755741e-13,3.37674054e-09,3.29443127e-10,1.36596081e-11,1.57971617e-11,3.89535597e-16,5.69569282e-15,5.15501735e-15,4.56397654e-16,4.91244988e-15,5.36320481e-15,5.74496718e-15,5.88252389e-15,0.574533372,5.57827709e-15,2.07819309e-15,5.07137744e-15,3.27513614e-15,4.00620793e-15
0.0209355469,3.24355837,437.823459,0.601359775,0.26633207,0.000225738467,2.60837044e-05,0.149665318,0.000357758658,0.00740805694,0.000501095948,9.82978033e-05,2.05573649e-16,5.8633959e-17,1.97608237e-15,1.92069578e-17,9.27294326e-15,2.16813663e-14,1.08992899e-13,1.40070184e-14,2.22177711e-15,2.80940929e-14,6.09959773e-16,8.67270573e-15,1.54855093e-14,9.83657097e-17,9.40965306e-15,6.24965639e-16,8.1223222e-15,4.14843923e-15,3.60066885e-15,2.53714478e-15,6.63916998e-15,6.54867987e-15,1.10988733e-11,1.24004232e-12,9.08637514e-14,3.0210898e-13,1.02401223e-12,4.11780263e-09,3.2878968e-10,1.71645039e-11,1.85001882e-11,3.24794888e-16,8.60495555e-15,8.01080448e-15,4.14221441e-16,7.66511234e-15,8.11839071e-15,8.64549727e-15,1.10351384e-14,0.575385576,8.36515128e-15,3.79027775e-15,7.98558673e-15,6.13740011e-15,6.62735484e-15
0.0209384766,3.3422763,451.845393,0.583598073,0.264504084,0.000297515118,3.1661728e-05,0.149422444,0.000428011341,0.00845813801,0.000511973051,0.000104830535,1.43966831e-16,4.84995988e-17,1.11712621e-15,1.62578258e-17,6.83746093e-15,2.231392e-14,1.08024511e-13,1.37149893e-14,1.38364046e-15,2.6460443e-14,3.99455776e-16,7.10942061e-15,1.53642834e-14,7.8169221e-17,8.5052605e-15,3.92028481e-16,7.3529006e-15,2.84248284e-15,3.30881835e-15,1.50762501e-15,5.73411565e-15,5.69944395e-15,1.3595989e-11,1.56040984e-12,1.01169857e-13,3.5142251e-13,1.74065794e-12,4.99025629e-09,3.21770097e-10,2.1437622e-11,2.14615969e-11,2.34605722e-16,7.83912145e-15,7.32353025e-15,2.71717825e-16,6.88018286e-15,7.36024251e-15,8.07040487e-15,8.68659797e-15,0.576241337,7.50489307e-15,2.7714715e-15,7.56442316e-15,4.74684861e-15,5.80569408e-15
0.0209414062,3.44597906,466.587597,0.566035495,0.262605227,0.000386308227,3.81322943e-05,0.149140192,0.000503828178,0.00960067282,0.000516211571,0.000110842668,-2.73063399e-16,-9.29498109e-17,-1.21810262e-15,-2.53715062e-17,-4.24624095e-16,1.92566323e-14,8.51008122e-14,9.50250915e-15,-2.03472024e-15,1.73071848e-14,-5.43331589e-16,2.45979311e-15,1.1700598e-14,-1.5220423e-16,4.36836799e-15,-6.48245605e-16,3.767517e-15,-6.7426976e-16,-1.17569052e-16,-1.15102269e-15,1.99948233e-15,2.03620954e-15,1.67600875e-11,1.97828861e-12,1.10286471e-13,4.04985e-13,2.90060221e-12,6.01040744e-09,3.09301415e-10,2.66230655e-11,2.46620551e-11,-4.28475772e-16,4.26925197e-15,3.84996276e-15,-4.87905015e-16,3.30552971e-15,3.80619959e-15,4.73221969e-15,1.17837464e-15,0.577098579,3.91679233e-15,-4.58228167e-16,4.24616034e-15,2.64271606e-16,2.18149836e-15
0.0209443359,3.5541793,481.985833,0.548803737,0.26063713,0.000494298971,4.55534611e-05,0.148818476,0.000583451048,0.0108350353,0.000514303286,0.000116229094,1.65966619e-16,5.61493825e-17,4.84802193e-16,1.55487378e-17,2.02767208e-15,2.1105555e-14,9.19812551e-14,1.10335441e-14,1.10443372e-15,1.83791012e-14,3.23555385e-16,2.99016142e-15,1.3009382e-14,9.15275139e-17,5.7791206e-15,3.18703899e-16,4.94395132e-15,6.88460217e-16,1.18698349e-15,3.7942087e-16,3.02733593e-15,3.12641674e-15,2.07957779e-11,2.53496793e-12,1.26265218e-13,4.71381132e-13,4.73169485e-12,7.19597727e-09,2.92691325e-10,3.28933776e-11,2.80831638e-11,2.40923108e-16,5.58390081e-15,5.17381407e-15,2.67365813e-16,4.47711029e-15,5.00244545e-15,6.16126868e-15,2.8297949e-15,0.577955516,5.20262622e-15,7.71585873e-16,5.4683761e-15,1.63107818e-15,3.26682619e-15
0.0209472656,3.66635265,497.970551,0.532012998,0.258601656,0.000623503855,5.39797036e-05,0.148457683,0.000664820209,0.0121597808,0.000507036239,0.000120898233,-2.39016527e-16,-7.42458632e-17,-1.10010699e-15,-1.54137348e-17,-2.19124528e-15,1.91734062e-14,8.08969302e-14,8.71400034e-15,-1.76673165e-15,1.27936712e-14,-4.98374618e-16,1.91219579e-16,1.0537435e-14,-1.26183118e-16,3.24914247e-15,-5.70833245e-16,2.72075757e-15,-1.18242596e-15,-1.00366031e-15,-1.20044136e-15,6.89197679e-16,8.36047618e-16,2.5945133e-11,3.26540185e-12,1.40900545e-13,5.42912484e-13,7.54732964e-12,8.56640444e-09,2.73400399e-10,4.04296077e-11,3.16878697e-11,-3.74658129e-16,3.44090822e-15,3.06044103e-15,-4.32210581e-16,2.24929294e-15,2.80628485e-15,4.22691749e-15,-1.29998202e-15,0.578810633,3.07161769e-15,-1.11070148e-15,3.35050981e-15,-8.58596523e-16,9.86680538e-16
0.0209501953,3.78195896,514.469742,0.515750598,0.25650087,0.000775697509,6.34674956e-05,0.148058613,0.000745757523,0.0135727734,0.000495374177,0.000124775866,1.68736035e-16,5.15001631e-17,7.12216713e-16,1.09431211e-17,2.00819172e-15,2.19734649e-14,9.53937365e-14,1.14988557e-14,1.30100049e-15,1.63136277e-14,3.72712646e-16,1.96425718e-15,1.27139853e-14,9.07681932e-17,5.66411377e-15,3.89882164e-16,4.70498774e-15,7.75034218e-16,1.18711354e-15,6.62887583e-16,2.55216545e-15,2.70141895e-15,3.25311976e-11,4.23298112e-12,1.62276179e-13,6.28336471e-13,1.1765349e-11,1.01432044e-08,2.52863573e-10,4.94556359e-11,3.54559395e-11,2.61603366e-16,5.62257565e-15,5.1839925e-15,3.02955194e-16,4.19714978e-15,4.77744543e-15,6.48895914e-15,2.24118278e-15,0.579662661,5.15428198e-15,7.88785991e-16,5.35194122e-15,1.54066822e-15,2.89502931e-15
0.020953125,3.90046108,531.411454,0.500081358,0.254337002,0.000952356518,7.40823706e-05,0.147622384,0.000824156995,0.0150713234,0.000480340057,0.000127808463,-1.30291878e-17,-1.12174383e-17,3.66616126e-17,-5.47509226e-18,5.40787604e-16,2.14563973e-14,9.30218167e-14,1.08807633e-14,9.87439201e-17,1.37291605e-14,1.52761798e-17,8.71653512e-16,1.16299673e-14,-1.47037569e-17,4.6475193e-15,2.93292938e-18,3.81370388e-15,9.91476449e-17,4.26437443e-16,3.59430569e-17,1.60769345e-15,1.75274811e-15,4.09391009e-11,5.50048622e-12,1.83541926e-13,7.21290124e-13,1.79213452e-11,1.19502272e-08,2.32299443e-10,6.02111493e-11,3.93565449e-11,-1.32552468e-17,4.83257283e-15,4.41347554e-15,-9.59013356e-18,3.28169684e-15,3.87844754e-15,5.91447773e-15,7.8966526e-16,0.580510533,4.36407243e-15,1.41327258e-16,4.54356754e-15,6.52657804e-16,1.98099605e-15
0.0209560547,4.02134003,548.725843,0.485049284,0.252112398,0.00115462855,8.59066094e-05,0.147150331,0.000898152943,0.0166523321,0.000462920499,0.00012996525,-2.6249938e-17,1.95471603e-17,-2.26998181e-16,1.81457637e-17,-5.81129335e-16,2.10382647e-14,9.05316033e-14,1.04520592e-14,-3.10411382e-16,1.12862187e-14,-8.68880795e-17,1.4684162e-16,1.06780828e-14,1.21369895e-17,3.87612355e-15,-1.08845198e-16,3.12198831e-15,-2.60933632e-16,-1.50002932e-16,-2.84710281e-16,9.06800189e-16,1.03783969e-15,5.16543987e-11,7.15825336e-12,2.08421292e-13,8.26091527e-13,2.66808495e-11,1.40139159e-08,2.12644598e-10,7.29799544e-11,4.33757505e-11,-4.57821526e-17,4.28680345e-15,3.86394063e-15,-7.07502615e-17,2.58524721e-15,3.19468059e-15,5.57932787e-15,-3.1731179e-16,0.581353351,3.81666062e-15,-2.58191018e-16,3.91360773e-15,1.98077892e-17,1.29456164e-15
0.0209589844,4.14410632,566.346702,0.470680078,0.249829466,0.00138332695,9.9046683e-05,0.146643881,0.000966244527,0.0183124394,0.000443999368,0.000131238562,-8.01263928e-17,-7.4259216e-17,-2.11250232e-16,-3.55022606e-17,-2.14417911e-16,2.14048094e-14,9.25058049e-14,1.07668746e-14,-3.47537326e-16,1.05415375e-14,-9.09619331e-17,1.64720089e-16,1.0444028e-14,-8.74652413e-17,3.83719204e-15,-1.58928662e-16,3.01793145e-15,-6.04337873e-17,-1.01118366e-16,-1.89692689e-16,8.0619985e-16,9.21492119e-16,6.52631789e-11,9.31345294e-12,2.37827212e-13,9.44241889e-13,3.88439762e-11,1.63634697e-08,1.94520024e-10,8.80810704e-11,4.75047354e-11,-1.50447118e-16,4.37863622e-15,3.90763222e-15,-1.30946845e-16,2.46189447e-15,3.07860216e-15,5.82612875e-15,-8.26204687e-17,0.582190341,3.83695238e-15,-1.65011179e-16,3.8653896e-15,1.30787492e-16,1.21458064e-15
0.0209619141,4.2683075,584.212503,0.456984043,0.247490625,0.00163894753,0.000113639715,0.146104439,0.00102736686,0.0200481711,0.00042432092,0.000131642484,7.46471876e-17,3.51851694e-17,2.73770378e-16,9.34015312e-18,7.52757617e-16,2.24276842e-14,9.69383224e-14,1.16630223e-14,5.34352916e-16,1.05093999e-14,1.51538829e-16,4.85465377e-16,1.05951589e-14,4.979629e-17,4.37009098e-15,1.63389765e-16,3.37166549e-15,2.29030468e-16,4.56105822e-16,2.45425468e-16,1.17461283e-15,1.222825e-15,8.24677992e-11,1.20954465e-11,2.72405556e-13,1.07680797e-12,5.53453197e-11,1.90309817e-08,1.78264294e-10,1.05875268e-10,5.17422105e-11,1.22467551e-16,4.93955234e-15,4.37042005e-15,1.30627854e-16,2.77548865e-15,3.39030523e-15,6.53850955e-15,5.61826688e-16,0.583020828,4.3431276e-15,2.74784852e-16,4.26671714e-15,6.08201993e-16,1.56322639e-15
0.0209648437,4.39353258,602.266996,0.44395904,0.245098247,0.00192170202,0.000129858447,0.145533288,0.00108090991,0.02185608,0.000404477857,0.000131210146,4.96412212e-17,5.90095506e-17,1.21077991e-16,3.23923737e-17,2.63480233e-16,2.24724083e-14,9.72734332e-14,1.16953661e-14,3.42273447e-16,9.07586728e-15,7.56271794e-17,1.77442862e-16,9.91257385e-15,6.55089603e-17,3.97987004e-15,1.03298449e-16,2.99709273e-15,2.7239209e-17,2.2423878e-16,8.533245e-17,8.66515445e-16,8.57336223e-16,1.04098664e-10,1.56578575e-11,3.11772721e-13,1.22393913e-12,7.72471046e-11,2.20515499e-08,1.63993148e-10,1.2676913e-10,5.60934022e-11,1.01277004e-16,4.75538849e-15,4.11369552e-15,7.93076456e-17,2.38141496e-15,2.98559445e-15,6.54755436e-15,1.28761068e-16,0.583844205,4.12372643e-15,1.20277993e-16,3.96302746e-15,3.27670417e-16,1.22723813e-15
0.0209677734,4.51941378,620.459479,0.431593268,0.242654607,0.00223156185,0.000147914403,0.144931505,0.0011266942,0.0237328748,0.000384917291,0.000129990204,-6.77426482e-17,-5.93242499e-17,-2.04287807e-16,-2.84630334e-17,-4.17765695e-16,2.22114935e-14,9.59153828e-14,1.14360718e-14,-3.05053809e-16,7.41388984e-15,-8.15433112e-17,-1.29990465e-16,9.05789837e-15,-6.82356528e-17,3.3443728e-15,-1.32447722e-16,2.41908442e-15,-9.09232467e-17,-2.4295983e-16,-2.07298404e-16,3.40980671e-16,3.39242301e-16,1.31128675e-10,2.01849117e-11,3.57542453e-13,1.38763388e-12,1.05727795e-10,2.54633877e-08,1.51669142e-10,1.51222628e-10,6.05713479e-11,-1.20494888e-16,4.3947827e-15,3.6668078e-15,-1.11903268e-16,1.78875125e-15,2.37390139e-15,6.33841795e-15,-3.89479176e-16,0.58465991,3.67406261e-15,-1.70971261e-16,3.45202632e-15,-7.93493416e-17,7.18866235e-16
0.0209707031,4.64562631,638.744787,0.419867733,0.240161844,0.00256830597,0.000168059175,0.144299902,0.00116491643,0.0256755299,0.000365957545,0.000128043043,-3.96215967e-17,-1.40934476e-17,-2.22894729e-16,1.63064495e-19,-5.8239194e-16,2.25744243e-14,9.70910333e-14,1.16748123e-14,-3.08862853e-16,6.49090503e-15,-7.94518865e-17,-2.09112117e-16,8.56781279e-15,-2.14006197e-17,3.14998419e-15,-1.26778028e-16,2.21754377e-15,-1.27703594e-16,-3.07781201e-16,-2.17582897e-16,1.93380688e-16,1.53632131e-16,1.64681335e-10,2.58930647e-11,4.11713018e-13,1.57002431e-12,1.42066306e-10,2.93079341e-08,1.41160892e-10,1.7975274e-10,6.51936086e-11,-9.01638686e-17,4.41795867e-15,3.55749343e-15,-8.78345499e-17,1.55609153e-15,2.11434316e-15,6.50498939e-15,-5.37284295e-16,0.585467412,3.63186626e-15,-2.28536657e-16,3.27599792e-15,-1.89498422e-16,5.55606569e-16
0.0209736328,4.77188687,657.08311,0.408758346,0.237621929,0.00293156791,0.000190583836,0.143638984,0.00119607837,0.0276813734,0.000347809901,0.000125437143,-5.8425165e-17,-4.4763543e-17,-1.49173977e-16,-2.12274217e-17,-1.92442777e-16,2.35024723e-14,1.00630178e-13,1.22974771e-14,-2.08715127e-16,6.38831991e-15,-6.61549877e-17,-1.13052433e-16,8.39402828e-15,-5.45282519e-17,3.35557266e-15,-1.00098492e-16,2.26745184e-15,-8.64888677e-17,-4.62277701e-17,-1.38253206e-16,3.20031959e-16,2.20918301e-16,2.06036999e-10,3.3033023e-11,4.7563882e-13,1.77260729e-12,1.876233e-10,3.36299682e-08,1.32290638e-10,2.1293809e-10,6.99803734e-11,-9.21459543e-17,4.75051105e-15,3.69651612e-15,-8.6790946e-17,1.57080674e-15,2.09565816e-15,6.9174893e-15,-2.81453645e-16,0.586266201,3.82598888e-15,-1.21033341e-16,3.40647351e-15,-3.64133703e-17,6.45864395e-16
0.0209765625,4.89795108,675.439675,0.398237656,0.235036648,0.00332087824,0.000215816642,0.142948935,0.00122091073,0.0297481486,0.000330601081,0.000122245876,1.56630011e-16,1.03505884e-16,4.67169345e-16,3.87610428e-17,1.18604372e-15,2.51856773e-14,1.07027651e-13,1.36290343e-14,9.00750456e-16,7.35405322e-15,2.6228294e-16,4.43399319e-16,8.82922741e-15,1.27070112e-16,4.27732124e-15,3.17320497e-16,2.91125195e-15,2.7100328e-16,8.51298614e-16,3.9694003e-16,1.05421745e-15,8.6011191e-16,2.56639076e-10,4.18944984e-11,5.51595367e-13,1.99745628e-12,2.43821704e-10,3.84777338e-08,1.24868162e-10,2.51425661e-10,7.49543639e-11,2.60043411e-16,5.68921546e-15,4.39704781e-15,2.49881721e-16,2.16359307e-15,2.65414634e-15,7.90123037e-15,6.67140145e-16,0.587055776,4.59993073e-15,4.75647326e-16,4.14437981e-15,6.75748942e-16,1.32067264e-15
0.0209794922,5.02361048,693.784358,0.388276225,0.232407592,0.00373570041,0.000244119183,0.14222961,0.00124030058,0.0318740502,0.000314393922,0.000118544853,-2.99324577e-17,-1.04730306e-17,-1.01794903e-17,7.45329287e-19,3.62234535e-16,2.52454063e-14,1.07492199e-13,1.35768682e-14,8.75457866e-17,6.28345575e-15,-8.57140695e-19,6.72153822e-17,8.00745373e-15,-1.7927032e-17,3.70178708e-15,-2.31721326e-18,2.40282169e-15,-1.23705279e-17,4.91405549e-16,1.59748991e-17,6.36872412e-16,4.22789569e-16,3.18092826e-10,5.280616e-11,6.4008219e-13,2.24466748e-12,3.12126234e-10,4.39030544e-08,1.18708879e-10,2.95933914e-10,8.01376575e-11,-2.38052519e-17,5.43176703e-15,3.94599921e-15,-3.13188533e-17,1.63505427e-15,2.08601462e-15,7.72117394e-15,1.56687533e-16,0.587835644,4.21558049e-15,1.20363089e-16,3.72312482e-15,2.56799279e-16,8.84942411e-16
0.0209824219,5.14868921,712.091255,0.378843698,0.229736169,0.00417545891,0.000275881203,0.141480548,0.00125522766,0.0340577352,0.000299204969,0.000114409849,-8.66187e-17,-6.87715871e-17,-1.44314324e-16,-3.33219309e-17,7.14256503e-17,2.54086393e-14,1.07985652e-13,1.37011087e-14,-2.39024775e-16,5.47581285e-15,-8.12820772e-17,-6.40828183e-17,7.38791231e-15,-8.43094245e-17,3.40342717e-15,-1.1305729e-16,2.10149568e-15,-9.05639417e-17,3.35355939e-16,-1.1833365e-16,4.09562752e-16,2.08341979e-16,3.92168826e-10,6.61435049e-11,7.45232874e-13,2.51758153e-12,3.94024545e-10,4.99614502e-08,1.13648791e-10,3.47263424e-10,8.55558725e-11,-1.25991994e-16,5.40414583e-15,3.6882382e-15,-1.17050747e-16,1.32329554e-15,1.71875962e-15,7.70502123e-15,-7.14048829e-17,0.588605313,4.03892325e-15,-2.18005213e-17,3.48310895e-15,7.61929029e-17,6.52898453e-16
0.0209853516,5.2730406,730.338244,0.36990961,0.227023612,0.00463955976,0.000311514313,0.140700998,0.0012667122,0.0362983124,0.000285018647,0.000109915243,2.31245503e-16,1.54144151e-16,5.82726118e-16,5.99211437e-17,1.29945169e-15,2.64272957e-14,1.11876434e-13,1.47528591e-14,1.0364183e-15,5.98125713e-15,3.4319466e-16,5.04826476e-16,7.5891392e-15,1.86374998e-16,4.08634015e-15,3.99007347e-16,2.61952762e-15,3.25782642e-16,1.04288471e-15,4.62122537e-16,1.01510169e-15,7.87186868e-16,4.80793139e-10,8.23260508e-11,8.70858201e-13,2.81884461e-12,4.91008777e-10,5.67122237e-08,1.09545389e-10,4.0629845e-10,9.12342982e-11,3.41107766e-16,6.22676575e-15,4.22203056e-15,3.300134e-16,1.82530369e-15,2.16882802e-15,8.47919197e-15,7.21028801e-16,0.589364299,4.69120208e-15,5.70200494e-16,4.02257883e-15,7.11253664e-16,1.22551168e-15
0.0209882812,5.39654387,748.50655,0.361443984,0.224271001,0.00512740402,0.000351444827,0.139889946,0.0012757748,0.0385953122,0.000271798182,0.000105132876,-1.87567915e-16,-1.24301217e-16,-4.39045936e-16,-4.53746891e-17,-6.91981277e-16,2.52163227e-14,1.08524408e-13,1.38549515e-14,-6.44371393e-16,3.73888401e-15,-2.20626867e-16,-2.95987041e-16,6.02496091e-15,-1.48227568e-16,2.58794707e-15,-2.90730322e-16,1.4659128e-15,-2.17634398e-16,-7.53061819e-17,-3.4047843e-16,-7.60029425e-17,-2.19061826e-16,5.86035098e-10,1.01815249e-10,1.01808378e-12,3.14805612e-12,6.04558648e-10,6.42185211e-08,1.06276178e-10,4.74009553e-10,9.71957511e-11,-2.69534241e-16,5.28469289e-15,3.08042524e-15,-2.58395423e-16,6.88314194e-16,9.81559317e-16,7.55072393e-15,-4.76958943e-16,0.59011212,3.66241311e-15,-2.76594631e-16,2.85967025e-15,-2.91796398e-16,1.63036554e-16
0.0209912109,5.51910091,766.58033,0.353417752,0.221479297,0.00563839501,0.000396105986,0.13904615,0.00128340748,0.0409486423,0.00025949372,0.000100131248,-1.37207584e-17,-1.60263668e-18,-1.1294799e-16,4.92458504e-18,-2.39334701e-16,2.55927174e-14,1.1019404e-13,1.43904425e-14,-1.18540354e-16,3.52814392e-15,-1.2404756e-17,-6.05736974e-17,5.77175868e-15,4.00720553e-19,2.70743326e-15,-5.74398694e-17,1.56705832e-15,-2.10913171e-17,1.35832487e-16,-8.36289883e-17,9.05886616e-17,-3.03202543e-17,7.10102397e-10,1.25122637e-10,1.194168e-12,3.51036675e-12,7.36127453e-10,7.25473744e-08,1.03744004e-10,5.51466332e-10,1.03468371e-10,-4.44892565e-17,5.67083407e-15,3.15474534e-15,-3.90494645e-17,7.82882188e-16,1.02376601e-15,7.82918409e-15,-1.99299457e-16,0.590848303,3.89404609e-15,-4.77715794e-17,2.91455948e-15,-6.87385777e-17,3.15869476e-16
0.0209941406,5.64063335,784.546289,0.34580304,0.218649368,0.00617194057,0.000445929783,0.138168183,0.00129055426,0.0433585318,0.000248048181,9.4974951e-05,-3.21426874e-17,-2.46913389e-17,-6.72266704e-17,-1.17456549e-17,-3.65786613e-17,2.59263187e-14,1.12075061e-13,1.48092206e-14,-6.11457241e-17,3.28702722e-15,-1.23936705e-17,-3.80937183e-17,5.36046142e-15,-3.01484755e-17,2.68987249e-15,-4.12875565e-17,1.50632426e-15,-2.99731039e-17,2.00565314e-16,-5.89640479e-17,1.05136275e-16,-1.35153279e-17,8.55312784e-10,1.52796998e-10,1.40244797e-12,3.90654952e-12,8.87127559e-10,8.17696783e-08,1.01866344e-10,6.3983139e-10,1.10076754e-10,-4.65425997e-17,5.92675202e-15,3.04921995e-15,-4.07962029e-17,7.20734715e-16,9.12538025e-16,7.92725987e-15,-1.22252882e-16,0.591572384,3.94919833e-15,-9.22216761e-18,2.83011542e-15,-3.32584158e-17,3.06074838e-16
0.0209970703,5.76107978,802.393318,0.33857335,0.21578203,0.00672745133,0.000501338668,0.137254479,0.00129809954,0.0458254669,0.000237401349,8.97242736e-05,1.07250739e-16,6.98146332e-17,2.7619334e-16,2.26472146e-17,6.93015053e-16,2.66363057e-14,1.15205536e-13,1.55770832e-14,5.14714623e-16,3.55385432e-15,1.72194066e-16,2.16943263e-16,5.26799735e-15,7.67515074e-17,3.04169163e-15,1.92145276e-16,1.75287017e-15,1.29895942e-16,5.82532672e-16,2.05638361e-16,4.27481746e-16,2.85446902e-16,1.02407856e-09,1.85427145e-10,1.64881615e-12,4.3393693e-12,1.05891923e-09,9.1960141e-08,1.00577937e-10,7.40368922e-10,1.17047912e-10,1.59648087e-16,6.49610166e-15,3.21491962e-15,1.47013914e-16,9.52256241e-16,1.09568726e-15,8.28422733e-15,2.80307816e-16,0.592283914,4.30233192e-15,2.89186327e-16,3.04150554e-15,2.84193781e-16,5.93754614e-16
0.021,5.88039329,820.112177,0.331703665,0.212878076,0.00730433597,0.000562737341,0.13630337,0.00130686219,0.0483501225,0.000227492642,8.44349361e-05,1.1585088e-16,8.2911777e-17,2.20409552e-16,3.6615e-17,4.45828663e-16,2.66774201e-14,1.1602183e-13,1.58323449e-14,4.00543281e-16,3.02663733e-15,1.73200231e-16,1.90947734e-16,4.73111659e-15,1.0217349e-16,2.77366967e-15,1.67057069e-16,1.56575377e-15,1.39884814e-16,4.88796374e-16,1.6595006e-16,3.1307055e-16,1.9294592e-16,1.21887752e-09,2.23633144e-10,1.9385508e-12,4.81037753e-12,1.25279933e-09,1.03197171e-07,9.98254749e-11,8.54442874e-10,1.24408474e-10,1.48628719e-16,6.60096628e-15,2.95123029e-15,1.43215421e-16,7.78643604e-16,8.7851071e-16,8.19213458e-15,1.70664918e-16,0.592982461,4.23498713e-15,2.48608476e-16,2.81700505e-15,2.092652e-16,4.73171349e-16
0.0210029297,5.99853922,837.695201,0.32517049,0.209938319,0.0079019944,0.000630504859,0.135313141,0.00131759387,0.0509332905,0.000218262922,7.91579062e-05,-3.71517911e-16,-2.6073268e-16,-8.50666196e-16,-9.93350508e-17,-1.59965965e-15,2.56943956e-14,1.13813031e-13,1.50979099e-14,-1.34517374e-15,1.16569701e-15,-4.40042888e-16,-5.86274951e-16,3.26537332e-15,-2.88712861e-16,1.34940859e-15,-5.77405633e-16,4.87496679e-16,-3.76229749e-16,-5.85243942e-16,-6.39776932e-16,-7.22233876e-16,-7.61897443e-16,1.44222523e-09,2.68061039e-10,2.2777537e-12,5.32138337e-12,1.46999151e-09,1.15562714e-07,9.95663736e-11,9.83517991e-10,1.32186004e-10,-5.31820435e-16,5.7687007e-15,1.78937157e-15,-4.89712311e-16,-2.71277325e-16,-2.0957114e-16,7.15877981e-15,-9.34738797e-16,0.593667616,3.26346068e-15,-6.20477715e-16,1.65330824e-15,-7.4373746e-16,-5.4180414e-16
0.0210058594,6.11549312,855.136042,0.318951853,0.206963625,0.00851980958,0.000704987259,0.134282068,0.00133098004,0.0535758081,0.000209655618,7.39392857e-05,-3.06437628e-17,-1.41550394e-17,-3.92856669e-17,-3.54842759e-19,3.06545757e-16,2.73024753e-14,1.20475695e-13,1.66368062e-14,9.48977665e-17,2.59005329e-15,2.75473283e-18,-5.05996067e-18,3.82953932e-15,-2.00453204e-17,2.50330487e-15,-1.19356689e-17,1.32180855e-15,-2.19601728e-17,3.84015227e-16,-2.56286163e-18,2.09391681e-16,4.07755734e-17,1.69664586e-09,3.19377715e-10,2.67628804e-12,5.87740757e-12,1.71163743e-09,1.29142029e-07,9.97693199e-11,1.12916068e-09,1.40411662e-10,-2.07858623e-17,6.98933381e-15,2.49626133e-15,-2.60526001e-17,5.2425018e-16,5.51302606e-16,8.02938561e-15,2.67107241e-17,0.594338993,4.18877016e-15,6.90152568e-17,2.3955068e-15,3.27764537e-17,2.93175132e-16
