grid,velocity,T,D,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.0207421875,0.425617231,331.783008,1.00843914,0.00610298379,5.09204038e-11,4.65992621e-09,0.187083708,6.7709211e-08,0.00355007183,7.0540984e-06,3.39965298e-06,-1.15305275e-18,-3.08636301e-19,6.31328693e-13,3.63117001e-14,2.76635652e-07,0.0928852497,0.000554004228,0.000101530333,6.02280242e-12,1.90716947e-05,1.43514169e-13,5.37856876e-07,3.20988244e-06,-4.91893818e-19,4.32759481e-07,2.48614648e-15,3.61594508e-06,5.85398285e-10,8.2813995e-06,2.84568395e-14,1.82679544e-07,9.86097297e-11,1.62601686e-13,3.42009949e-13,7.73003113e-10,1.42048295e-09,-3.32260081e-19,3.28662945e-08,5.01579469e-08,1.69532061e-10,9.76118272e-11,-1.56916316e-18,1.08386335e-08,1.53627214e-11,-2.03679792e-18,1.94143382e-10,2.62786238e-12,1.90769945e-09,4.75404848e-12,0.709676091,4.703922e-17,1.07525253e-11,3.53551373e-08,6.60435026e-13,9.16142128e-08
0.020765625,0.439688131,342.475483,0.976167072,0.00668996869,1.21229488e-10,6.7046692e-09,0.18632822,1.04917967e-07,0.00472860632,9.86029178e-06,4.5192202e-06,1.20710383e-18,3.35024242e-19,1.37483608e-12,8.16462649e-14,3.95923213e-07,0.092294017,0.000759990337,0.000151044368,1.37653685e-11,2.80853576e-05,3.28131062e-13,9.52699881e-07,4.80595666e-06,5.49233528e-19,6.32524398e-07,6.83082581e-15,5.34434406e-06,1.19504424e-09,1.2596193e-05,7.32615255e-14,2.86971569e-07,1.54899955e-10,2.20591776e-13,7.44709649e-13,9.48800042e-10,1.9065554e-09,4.29663513e-19,4.70471157e-08,7.01163523e-08,2.53030808e-10,1.33748279e-10,1.72266787e-18,1.62111558e-08,2.3027668e-11,2.19098359e-18,2.8933911e-10,3.91856184e-12,2.84308992e-09,7.09141093e-12,0.708980217,1.69987731e-15,2.11954808e-11,5.94142805e-08,1.70553524e-12,1.44530316e-07
0.0207773437,0.448407584,349.11059,0.95718514,0.00700118984,1.96343733e-10,8.1891912e-09,0.185863359,1.31698208e-07,0.00545606425,1.16910082e-05,5.19300845e-06,5.75275921e-19,1.65002205e-19,2.08309468e-12,1.25983299e-13,4.83084714e-07,0.0919306486,0.000890888398,0.000184588727,2.10179225e-11,3.4101265e-05,5.01082957e-13,1.2716652e-06,5.88999509e-06,2.66841576e-19,7.65977365e-07,1.16309669e-14,6.5085099e-06,1.7363518e-09,1.55721873e-05,1.19692784e-13,3.60729904e-07,1.94705799e-10,2.57183222e-13,1.11978444e-12,1.05096079e-09,2.20868221e-09,3.0302739e-19,5.66241416e-08,8.26588607e-08,3.097556e-10,1.56670782e-10,8.45734431e-19,1.98580925e-08,2.8240417e-11,1.06928368e-18,3.53934584e-10,4.79334312e-12,3.47780692e-09,8.67819678e-12,0.708590855,1.70945342e-15,3.06606616e-11,7.7424858e-08,2.94437872e-12,1.82110895e-07
0.0207890625,0.458469225,356.77251,0.936178597,0.00732395728,3.24996054e-10,1.0102669e-08,0.185328228,1.65865277e-07,0.00629250266,1.38823948e-05,5.95280172e-06,1.29501301e-18,3.82400328e-19,3.19915319e-12,1.97456155e-13,5.96600012e-07,0.0915131789,0.00104470927,0.000225835255,3.22345199e-11,4.14153883e-05,7.68567936e-13,1.69552522e-06,7.22450819e-06,6.47684082e-19,9.28441513e-07,2.01583308e-14,7.93382654e-06,2.53057355e-09,1.92791762e-05,1.9727988e-13,4.54258458e-07,2.45177486e-10,3.00740035e-13,1.67442159e-12,1.1637409e-09,2.55784419e-09,6.55931476e-19,6.83810884e-08,9.72357799e-08,3.7964782e-10,1.8357207e-10,1.95719791e-18,2.43458317e-08,3.46639837e-11,2.39241069e-18,4.33457216e-10,5.86996565e-12,4.25919569e-09,1.06338763e-11,0.708171516,1.41268602e-15,4.49499119e-11,1.01248452e-07,5.28329234e-12,2.29912537e-07
0.0208007812,0.470027929,365.57893,0.913156537,0.00765787196,5.54882808e-10,1.25921837e-08,0.184713951,2.09628001e-07,0.00724929927,1.64968345e-05,6.80137092e-06,-1.63536266e-19,-1.59346241e-20,4.98231953e-12,3.14400721e-13,7.45854149e-07,0.0910352513,0.00122468305,0.000276278362,4.96201639e-11,5.02483573e-05,1.18323282e-12,2.25289389e-06,8.85717973e-06,-8.30139871e-20,1.12520184e-06,3.55273714e-14,9.66931948e-06,3.69465144e-09,2.38706345e-05,3.27697515e-13,5.72117165e-07,3.08772451e-10,3.52579485e-13,2.49151787e-12,1.2878343e-09,2.95932429e-09,5.35619298e-19,8.28034559e-08,1.13994467e-07,4.65298826e-10,2.15000542e-10,-2.79786401e-19,2.9834887e-08,4.25306368e-11,-2.74401941e-19,5.30829328e-10,7.18755625e-12,5.21597095e-09,1.30313115e-11,0.707721138,3.75939384e-16,6.66050324e-11,1.32558432e-07,9.9881271e-12,2.90343602e-07
0.0208125,0.483242188,375.64994,0.888186269,0.00800241081,9.8431365e-10,1.58629491e-08,0.184011189,2.65918663e-07,0.00833774041,1.96043337e-05,7.73909792e-06,-5.66088913e-18,-1.63176138e-18,7.87050425e-12,5.086129e-13,9.43894762e-07,0.0904902878,0.00143427096,0.000337609014,7.66240373e-11,6.08381138e-05,1.82769206e-12,2.97755075e-06,1.08411349e-05,-3.09691439e-18,1.36217114e-06,6.36525756e-14,1.1769998e-05,5.40043e-09,2.95228581e-05,5.47999766e-13,7.19637428e-07,3.88363444e-10,4.15665732e-13,3.68992443e-12,1.42389898e-09,3.41846145e-09,-3.12531464e-19,1.00477947e-07,1.33023528e-07,5.69651523e-10,2.51540841e-10,-9.16337704e-18,3.65050517e-08,5.21013741e-11,-1.10102891e-17,6.49366306e-10,8.79161283e-12,6.38069789e-09,1.59563857e-11,0.707239062,-7.66175578e-16,9.9557772e-11,1.73420455e-07,2.00616218e-11,3.66238351e-07
0.0208242187,0.498270744,387.105391,0.861397306,0.00835693216,1.82966893e-09,2.0203731e-08,0.183210265,3.38657184e-07,0.00956872369,2.3282344e-05,8.76342744e-06,7.24671607e-18,2.50757492e-18,1.26150987e-11,8.36013193e-13,1.20887893e-06,0.0898716014,0.00167712868,0.000411714009,1.18662037e-10,7.34351266e-05,2.83248135e-12,3.90804735e-06,1.32343747e-05,4.22911964e-18,1.64587331e-06,1.15964314e-13,1.42966682e-05,7.90086231e-09,3.64354707e-05,9.22108774e-13,9.02963862e-07,4.87260656e-10,4.95727169e-13,5.43807127e-12,1.57254593e-09,3.94052683e-09,5.53889584e-18,1.22109473e-07,1.54324547e-07,6.96002876e-10,2.93807071e-10,1.22674391e-17,4.45544774e-08,6.3664807e-11,1.44708192e-17,7.92778542e-10,1.07349907e-11,7.78980242e-09,1.95104956e-11,0.706725129,6.17175397e-16,1.49894201e-10,2.26350372e-07,4.28390429e-11,4.6088726e-07
0.0208359375,0.51526882,400.061965,0.832980883,0.00872068717,3.58855927e-09,2.60242326e-08,0.182301324,4.33127997e-07,0.0109524562,2.76149387e-05,9.86840258e-06,-9.68849869e-18,-2.30703383e-18,2.05261755e-11,1.39652959e-12,1.56606469e-06,0.0891725204,0.00195706,0.000500668703,1.84279956e-10,8.82958352e-05,4.40551717e-12,5.08651973e-06,1.60987645e-05,-5.93760332e-18,1.98340487e-06,2.14397021e-13,1.73155035e-05,1.15687321e-08,4.48311448e-05,1.55813865e-12,1.1290763e-06,6.09211107e-10,5.91342521e-13,7.96006207e-12,1.7343203e-09,4.53058172e-09,6.20251551e-18,1.48539116e-07,1.77779857e-07,8.47984151e-10,3.42422851e-10,-1.71052932e-17,5.41979234e-08,7.75229222e-11,-1.94565612e-17,9.65149783e-10,1.30675396e-11,9.48344669e-09,2.37878508e-11,0.706179748,-1.06160547e-15,2.27011863e-10,2.94369903e-07,9.62207378e-11,5.78058415e-07
0.0208476562,0.534384181,414.630116,0.803184473,0.00909283675,7.42196965e-09,3.39105181e-08,0.18127449,5.56527085e-07,0.0124981723,3.26907285e-05,1.10443372e-05,5.88777011e-18,4.61755791e-18,3.39409818e-11,2.37236741e-12,2.05052125e-06,0.0883865166,0.00227796352,0.000606723255,2.87056398e-10,0.000105674404,6.88352059e-12,6.55637155e-06,1.94984859e-05,3.91251853e-18,2.38237634e-06,4.02643862e-13,2.08973684e-05,1.69533081e-08,5.4954432e-05,2.64458004e-12,1.40579173e-06,7.58415466e-10,7.15549226e-13,1.15764211e-11,1.90971931e-09,5.19336878e-09,2.73810233e-17,1.80762225e-07,2.03117916e-07,1.02956033e-09,3.98030354e-10,1.07845096e-17,6.5664284e-08,9.40043142e-11,1.25023382e-17,1.17093344e-09,1.58562802e-11,1.15053113e-08,2.89214701e-11,0.705603952,1.06485159e-15,3.45399193e-10,3.81056963e-07,2.22785701e-10,7.22009083e-07
0.020859375,0.555753247,430.911081,0.77230152,0.00947247325,1.59874654e-08,4.47065623e-08,0.180120045,7.18760139e-07,0.0142138947,3.85983636e-05,1.2277671e-05,-9.24829425e-18,6.62192731e-18,5.71022367e-11,4.10335525e-12,2.7107535e-06,0.0875073281,0.00264377539,0.000732283096,4.48709291e-10,0.000125813009,1.08213583e-11,8.3584398e-06,2.34978415e-05,-6.21815652e-18,2.85083685e-06,7.67011601e-13,2.51169098e-05,2.48613182e-08,6.70696317e-05,4.499344e-12,1.74175077e-06,9.3948834e-10,8.71107983e-13,1.67032628e-11,2.09916979e-09,5.93316861e-09,7.42920321e-17,2.19945075e-07,2.29878797e-07,1.24497448e-09,4.61250897e-10,-1.73607666e-17,7.91934782e-08,1.13427389e-10,-1.72085389e-17,1.41489283e-09,1.91601378e-11,1.39022213e-08,3.50277346e-11,0.704999416,1.22259366e-15,5.27218957e-10,4.90587275e-07,5.18943224e-10,8.97487877e-07
0.0208652344,0.567343405,439.739128,0.75652431,0.00966485339,2.425465e-08,5.16685954e-08,0.179490692,8.19796215e-07,0.01513919,4.18983923e-05,1.29097916e-05,1.55517934e-17,2.51076528e-17,7.49858969e-11,5.45987603e-12,3.13269931e-06,0.0870300247,0.00284522967,0.000803435206,5.63014514e-10,0.000137016225,1.36416081e-11,9.39806419e-06,2.57489558e-05,1.17880484e-17,3.11465289e-06,1.06796724e-12,2.74983519e-05,3.02166838e-08,7.39903496e-05,5.89689419e-12,1.93582925e-06,1.04404314e-09,9.675916e-13,2.00520942e-11,2.1994016e-09,6.33386474e-09,1.42426774e-16,2.42687288e-07,2.43548039e-07,1.36724349e-09,4.95984341e-10,2.9774407e-17,8.68369464e-08,1.24375993e-10,3.59888137e-17,1.55329015e-09,2.10356723e-11,1.52619345e-08,3.85080343e-11,0.704686847,2.58118386e-15,6.54894454e-10,5.55842393e-07,8.08726755e-10,9.99193993e-07
0.0208710937,0.579563305,449.044813,0.740573246,0.00985875994,3.65874073e-08,5.98987299e-08,0.17882451,9.36561376e-07,0.0161109447,4.54436227e-05,1.35497463e-05,-2.32288729e-17,3.07849412e-17,9.9010937e-11,7.30641495e-12,3.62856475e-06,0.0865262863,0.00305990553,0.000880737017,7.07531985e-10,0.000149029276,1.72503999e-11,1.05363621e-05,2.81817039e-05,-1.68841726e-17,3.40006305e-06,1.49276505e-12,3.00782102e-05,3.67548921e-08,8.15500344e-05,7.73399849e-12,2.14946637e-06,1.1590882e-09,1.07676353e-12,2.40191243e-11,2.30338305e-09,6.75592582e-09,2.39541481e-16,2.67788461e-07,2.57300858e-07,1.50022767e-09,5.32929486e-10,-4.41236288e-17,9.51217476e-08,1.36213588e-10,-4.0097671e-17,1.70376181e-09,2.30734675e-11,1.67402563e-08,4.22997118e-11,0.704367845,2.63176195e-15,8.14740656e-10,6.29224028e-07,1.24595919e-09,1.11140118e-06
0.0208769531,0.592426071,458.837631,0.724493906,0.0100540651,5.49518555e-08,6.96480971e-08,0.178120312,1.07165406e-06,0.0171297857,4.92397927e-05,1.41947074e-05,7.53055524e-17,1.05564443e-16,1.31508626e-10,9.8341459e-12,4.21132446e-06,0.0859954042,0.00328831855,0.000964556811,8.90522094e-10,0.000161877215,2.18923243e-11,1.1774764e-05,3.08034536e-05,5.9391224e-17,3.70826631e-06,2.09566939e-12,3.2867374e-05,4.47283232e-08,8.97899052e-05,1.01568332e-11,2.38412992e-06,1.28539649e-09,1.20465617e-12,2.87086897e-11,2.41116288e-09,7.19974856e-09,4.59090983e-16,2.9545866e-07,2.71009023e-07,1.64458811e-09,5.72160898e-10,1.52140378e-16,1.04082728e-07,1.48974508e-10,1.73351754e-16,1.86704839e-09,2.52868162e-11,1.83444203e-08,4.64314117e-11,0.704042811,4.72457373e-15,1.01453491e-09,7.11536265e-07,1.89861748e-09,1.23492651e-06
0.0208828125,0.605943397,469.125953,0.708331968,0.0102506415,8.20678803e-08,8.12192656e-08,0.177376952,1.22808818e-06,0.0181962331,5.32893275e-05,1.48416501e-05,-3.07298404e-17,1.46353797e-16,1.75690717e-10,1.33110702e-11,4.89611153e-06,0.0854367073,0.00353097544,0.00105526842,1.12250709e-09,0.000175581988,2.78942142e-11,1.31128329e-05,3.36207735e-05,-2.1590617e-17,4.04047397e-06,2.9524503e-12,3.58767338e-05,5.44389916e-08,9.87517255e-05,1.334933e-11,2.64135122e-06,1.42375612e-09,1.34653027e-12,3.42273827e-11,2.52277859e-09,7.66567164e-09,7.66731641e-16,3.25919546e-07,2.84528239e-07,1.80098641e-09,6.13735259e-10,-6.18924267e-17,1.13754773e-07,1.62673174e-10,-3.98014463e-17,2.04389256e-09,2.76780058e-11,2.00817727e-08,5.09089858e-11,0.703712183,9.27079955e-16,1.26379858e-09,8.03632429e-07,2.85972386e-09,1.37062144e-06
0.0208886719,0.620125473,479.916972,0.692132636,0.0104483634,1.21637564e-07,9.49762692e-08,0.176593333,1.40933029e-06,0.0193107012,5.75903117e-05,1.54873836e-05,-1.34245243e-17,3.11064331e-16,2.36006161e-10,1.81119935e-11,5.70050922e-06,0.0848495642,0.00378837247,0.00115325017,1.41690528e-09,0.000190162049,3.56993906e-11,1.45478399e-05,3.6639219e-05,-5.63258067e-18,4.39790657e-06,4.17448191e-12,3.9117125e-05,6.6245738e-08,0.000108477565,1.75619526e-11,2.92272968e-06,1.57499682e-09,1.51438444e-12,4.07125545e-11,2.63828553e-09,8.15400228e-09,1.35790055e-15,3.59403197e-07,2.97699148e-07,1.97010993e-09,6.57716555e-10,-3.27478445e-17,1.24172723e-07,1.77327505e-10,1.18734616e-17,2.2350644e-09,3.02652654e-11,2.19597793e-08,5.57736725e-11,0.703376426,-7.28639806e-16,1.5741511e-09,9.06414309e-07,4.25376224e-09,1.51937162e-06
0.0208945313,0.634980944,491.216673,0.675940093,0.0106471073,1.78602162e-07,1.1135607e-07,0.175768408,1.6193248e-06,0.020473501,6.21354302e-05,1.61285884e-05,-1.16363938e-16,5.86111325e-16,3.18561476e-10,2.47571112e-11,6.64486022e-06,0.0842333844,0.00406099416,0.00125888391,1.79076908e-09,0.000205631983,4.59066565e-11,1.60743204e-05,3.98630928e-05,-8.85802574e-17,4.78179117e-06,5.91889972e-12,4.25992716e-05,8.05713613e-08,0.000119009529,2.31172552e-11,3.22993976e-06,1.73996564e-09,1.71150717e-12,4.83079348e-11,2.7577326e-09,8.6649904e-09,2.33428045e-15,3.96150268e-07,3.10349025e-07,2.15264497e-09,7.04148225e-10,-2.43760618e-16,1.35371239e-07,1.92929645e-10,-1.65690756e-16,2.44133495e-09,3.30576882e-11,2.39859814e-08,6.10488403e-11,0.703036035,-1.65287912e-15,1.95964436e-09,1.02083075e-06,6.24338039e-09,1.68209683e-06
0.0209003906,0.650516868,503.029806,0.659797001,0.0108467528,2.59423758e-07,1.30882149e-07,0.174901184,1.86250055e-06,0.0216848432,6.69109489e-05,1.67618602e-05,1.97151394e-16,1.32395436e-15,4.31671186e-10,3.39619255e-11,7.75258978e-06,0.0835876193,0.00434931205,0.00137255401,2.2657125e-09,0.000222002169,5.93290839e-11,1.76836278e-05,4.32951801e-05,1.90151098e-16,5.19335898e-06,8.41218328e-12,4.63337284e-05,9.79094018e-08,0.00013038946,3.04448103e-11,3.5647407e-06,1.91954607e-09,1.95084843e-12,5.71832348e-11,2.88118266e-09,9.19884684e-09,4.11438637e-15,4.36407517e-07,3.22294366e-07,2.34929326e-09,7.53068218e-10,4.27407632e-16,1.4738474e-07,2.09458619e-10,5.95703609e-16,2.66349305e-09,3.60731143e-11,2.6167995e-08,6.67775491e-11,0.702691522,5.42160424e-15,2.43715716e-09,1.14787561e-06,9.03601826e-09,1.85975122e-06
0.02090625,0.666738697,515.359871,0.643744065,0.0110471831,3.72384293e-07,1.54180243e-07,0.173990726,2.1437519e-06,0.0229448426,7.18958255e-05,1.73837588e-05,-1.6232174e-16,2.3881997e-15,5.8649547e-10,4.66978809e-11,9.05053824e-06,0.0829117621,0.0046537837,0.00149464646,2.86899165e-09,0.000239278468,7.70619195e-11,1.9363509e-05,4.69364603e-05,-1.11947686e-16,5.63384344e-06,1.19687393e-11,5.03308244e-05,1.18830061e-07,0.000142658588,4.00884303e-11,3.92898937e-06,2.11462429e-09,2.21869834e-12,6.74986609e-11,3.00867775e-09,9.75570721e-09,6.83962161e-15,4.80424525e-07,3.33344363e-07,2.56073401e-09,8.04469013e-10,-3.47600957e-16,1.60247283e-07,2.26837866e-10,-5.88415496e-17,2.90230825e-09,3.93018118e-11,2.85134558e-08,7.29474189e-11,0.70234342,-3.52461673e-17,3.02673412e-09,1.28858485e-06,1.28897033e-08,2.05332379e-06
0.0209121094,0.683650268,528.20912,0.62781966,0.0112482858,5.27892776e-07,1.81997517e-07,0.173036159,2.46838883e-06,0.0242535226,7.70610547e-05,1.79908614e-05,1.00025536e-16,4.80302908e-15,7.97841786e-10,6.42662074e-11,1.05693006e-05,0.0822053486,0.00497485184,0.00162554807,3.634868e-09,0.000257461949,1.00586435e-10,2.10977357e-05,5.0785797e-05,1.56140539e-16,6.10447892e-06,1.70391713e-11,5.46006064e-05,1.4398503e-07,0.00015585715,5.2781397e-11,4.32465657e-06,2.32616325e-09,2.5458784e-12,7.94772179e-11,3.14031327e-09,1.03357036e-08,1.15172117e-14,5.28449765e-07,3.43305419e-07,2.78769298e-09,8.58364681e-10,2.30746456e-16,1.7399258e-07,2.4499913e-10,7.63608368e-16,3.15860098e-09,4.27767705e-11,3.10300727e-08,7.96392038e-11,0.701992274,4.35076154e-15,3.75199456e-09,1.44403283e-06,1.81174699e-08,2.26383931e-06
0.0209179687,0.701253812,541.578561,0.61205953,0.0114499532,7.38789542e-07,2.15224968e-07,0.172036667,2.84205184e-06,0.0256108206,8.2369347e-05,1.85798182e-05,7.25020706e-17,9.16525311e-15,1.0849942e-09,8.83799393e-11,1.23435726e-05,0.0814679567,0.00531294365,0.00176564565,4.60614097e-09,0.000276548648,1.31880595e-10,2.28658279e-05,5.48396135e-05,1.87974551e-16,6.60649979e-06,2.42412704e-11,5.91527845e-05,1.74110716e-07,0.000170023944,6.9447729e-11,4.75384652e-06,2.55512882e-09,2.92660428e-12,9.3324305e-11,3.27615856e-09,1.09388844e-08,1.89166909e-14,5.80725815e-07,3.51986405e-07,3.03086114e-09,9.14705795e-10,1.78995682e-16,1.88653866e-07,2.63795182e-10,1.12803403e-15,3.43316286e-09,4.64935591e-11,3.372553e-08,8.68597365e-11,0.701638636,3.17461184e-15,4.64031318e-09,1.61532733e-06,2.5089252e-08,2.49235953e-06
0.0209238281,0.719549972,555.46798,0.596496555,0.0116520831,1.02063649e-06,2.54925463e-07,0.170991496,3.27059178e-06,0.0270165934,8.77752317e-05,1.91474079e-05,-1.82436354e-16,1.71936405e-14,1.47266669e-09,1.21254991e-10,1.44125091e-05,0.0806992056,0.0056684702,0.00191532539,5.83606077e-09,0.000296529368,1.73578089e-10,2.46429172e-05,5.90915622e-05,4.10076359e-17,7.14114031e-06,3.44301008e-11,6.3996681e-05,2.10030155e-07,0.00018519583,9.12902493e-11,5.21881953e-06,2.80255146e-09,3.37405554e-12,1.0928421e-10,3.41631583e-09,1.156527e-08,3.05498491e-14,6.37484116e-07,3.59204798e-07,3.29094789e-09,9.73430178e-10,-4.04871439e-16,2.04263927e-07,2.83047228e-10,1.27359918e-15,3.72681218e-09,5.04645627e-11,3.66075254e-08,9.46564227e-11,0.701283064,-2.09792092e-15,5.7229834e-09,1.80360347e-06,3.42308141e-08,2.7399848e-06
0.0209296875,0.738537831,569.875965,0.581160587,0.0118545784,1.39198128e-06,3.02368149e-07,0.169899954,3.75991897e-06,0.0284706227,9.32256425e-05,1.96905896e-05,5.19909172e-17,3.21366154e-14,1.99193975e-09,1.6570247e-10,1.68201048e-05,0.0798987554,0.00604182599,0.00207497215,7.39057466e-09,0.000317389475,2.29155882e-10,2.63997986e-05,6.35322017e-05,4.56370904e-16,7.70963511e-06,4.8772806e-11,6.91411831e-05,2.52653828e-07,0.00020140716,1.19859777e-10,5.72201738e-06,3.06953205e-09,3.91498376e-12,1.27635461e-10,3.56091792e-09,1.22148488e-08,4.87611513e-14,6.9893929e-07,3.64793267e-07,3.56867528e-09,1.03445398e-09,1.53461571e-16,2.20855074e-07,3.02533844e-10,3.03866575e-15,4.04039093e-09,5.47141087e-11,3.96837481e-08,1.03108472e-10,0.700926114,1.82337641e-15,7.03508922e-09,2.01001608e-06,4.60187615e-08,3.00785615e-06
0.0209355469,0.758214956,584.799943,0.566078361,0.0120573479,1.87458373e-06,3.59071243e-07,0.168761408,4.31583131e-06,0.0299726208,9.86610157e-05,2.02065496e-05,5.38964814e-17,5.87227023e-14,2.68112838e-09,2.25215719e-10,1.96156187e-05,0.0790663062,0.00643338857,0.00224496904,9.35101622e-09,0.0003391087,3.03159935e-10,2.81032251e-05,6.81486965e-05,7.91943394e-16,8.31322035e-06,6.88358554e-11,7.45946998e-05,3.0298037e-07,0.000218689128,1.57126691e-10,6.26609048e-06,3.35721861e-09,4.55350156e-12,1.48654899e-10,3.71009489e-09,1.28875407e-08,7.64581942e-14,7.65283316e-07,3.68606427e-07,3.86474086e-09,1.09763184e-09,1.92706622e-16,2.38459099e-07,3.21949383e-10,5.08297908e-15,4.37473143e-09,5.92421115e-11,4.2961826e-08,1.12252864e-10,0.70056834,3.38426297e-15,8.61499837e-09,2.2357303e-06,6.09711351e-08,3.29715762e-06
0.0209414062,0.778577449,600.236224,0.551273453,0.0122603062,2.49359265e-06,4.26855768e-07,0.167575285,4.94383816e-06,0.0315222361,0.000104016887,2.06927365e-05,-3.03897872e-17,1.05332994e-13,3.58655493e-09,3.04045538e-10,2.28540708e-05,0.0782015965,0.00684351829,0.00242569687,1.18174297e-08,0.000361660881,4.01489101e-10,2.97164976e-05,7.29245633e-05,1.30085179e-15,8.95313562e-06,9.67095492e-11,8.03651254e-05,3.62098852e-07,0.000237069034,2.0561919e-10,6.85392624e-06,3.66685855e-09,5.30809094e-12,1.72655686e-10,3.86401559e-09,1.3583235e-08,1.17988803e-13,8.36680007e-07,3.70527466e-07,4.17985325e-09,1.16279168e-09,3.57049615e-17,2.57107314e-07,3.40938169e-10,8.17583485e-15,4.73069671e-09,6.40602761e-11,4.6449345e-08,1.22161209e-10,0.700210288,2.74521367e-15,1.05034402e-08,2.4819104e-06,7.96334519e-08,3.60911903e-06
0.0209472656,0.799620009,616.180049,0.536766307,0.0124633734,3.27766089e-06,5.07911952e-07,0.166341067,5.64900147e-06,0.0331190582,0.000109225932,2.11468857e-05,1.12939047e-16,1.85548817e-13,4.76310689e-09,4.07253867e-10,2.65968493e-05,0.0773044018,0.007272558,0.0026175338,1.49126345e-08,0.000385013612,5.3172831e-10,3.12003983e-05,7.78394854e-05,2.50647953e-15,9.63062656e-06,1.35148081e-10,8.64598075e-05,4.31194824e-07,0.000256569459,2.68569913e-10,7.48867745e-06,3.99981078e-09,6.2035292e-12,1.99979664e-10,4.02288357e-09,1.43017819e-08,1.79330712e-13,9.13260025e-07,3.70474113e-07,4.51472412e-09,1.22972633e-09,4.3113511e-16,2.76830553e-07,3.59087464e-10,1.36827535e-14,5.10917797e-09,6.91844038e-11,5.01538232e-08,1.32926417e-10,0.699852494,3.81762141e-15,1.27418939e-08,2.74970629e-06,1.02560053e-07,3.94501906e-06
0.020953125,0.821335998,632.625651,0.522574293,0.0126664754,4.25898787e-06,6.04880454e-07,0.16505829,6.43582169e-06,0.0347626233,0.000114220369,2.15670281e-05,2.30810476e-17,3.20359993e-13,6.27456835e-09,5.40741181e-10,3.09124727e-05,0.0763745333,0.00772083288,0.00282085505,1.87872946e-08,0.000409127728,7.03546272e-10,3.25145011e-05,8.28692235e-05,4.24381754e-15,1.03469481e-05,1.87739442e-10,9.28855206e-05,5.11563024e-07,0.000277207324,3.50108716e-10,8.17378967e-06,4.35755612e-09,7.25794485e-12,2.30984924e-10,4.18692869e-09,1.50429791e-08,2.68323849e-13,9.9511687e-07,3.68403533e-07,4.87005469e-09,1.29818218e-09,2.70132426e-16,2.97659174e-07,3.7591988e-10,2.14596853e-14,5.51108813e-09,7.46214009e-11,5.40826806e-08,1.44639154e-10,0.699495484,1.0643663e-15,1.53701487e-08,3.04023769e-06,1.30291126e-07,4.30618843e-06
0.0209589844,0.843717524,649.566316,0.508711821,0.0128695431,5.47328042e-06,7.20949988e-07,0.163726538,7.3081988e-06,0.036452419,0.000118934598,2.19514837e-05,-1.50196112e-16,5.42399942e-13,8.19377477e-09,7.11248363e-10,3.5877555e-05,0.0754118356,0.00818865018,0.00303603267,2.36263224e-08,0.000433956581,9.29174738e-10,3.36188702e-05,8.79856473e-05,7.20410549e-15,1.11033686e-05,2.5912172e-10,9.9648443e-05,6.04630089e-07,0.000298992842,4.55542335e-10,8.91302661e-06,4.74174373e-09,8.50217878e-12,2.66065759e-10,4.35643164e-09,1.580659e-08,3.95499518e-13,1.0823042e-06,3.64315797e-07,5.24655447e-09,1.36788245e-09,-5.70936157e-17,3.19623088e-07,3.90923657e-10,3.31326927e-14,5.93738879e-09,8.03883769e-11,5.82432389e-08,1.57429253e-10,0.699139764,-1.41559689e-15,1.8422907e-08,3.35457549e-06,1.63326037e-07,4.69401343e-06
0.0209648437,0.86675552,666.994449,0.495190476,0.0130725122,6.9596289e-06,8.59971579e-07,0.162345442,8.26950025e-06,0.0381878892,0.000123307944,2.22988401e-05,3.87179516e-16,9.00960195e-13,1.06026995e-08,9.26341777e-10,4.15780163e-05,0.0744161849,0.00867629899,0.00326343535,2.96569526e-08,0.000459445065,1.22397733e-09,3.44761194e-05,9.31569141e-05,1.31858355e-14,1.19011743e-05,3.55244485e-10,0.000106754135,7.11990571e-07,0.000321928345,5.91712877e-10,9.71049259e-06,5.15421791e-09,9.97417526e-12,3.05647792e-10,4.53172355e-09,1.65923363e-08,5.74661833e-13,1.17483473e-06,3.58255548e-07,5.64493576e-09,1.43852839e-09,1.37734437e-15,3.42751774e-07,4.03564929e-10,5.22015763e-14,6.38909421e-09,8.65072838e-11,6.26426979e-08,1.71456821e-10,0.698785829,4.39108116e-15,2.19252585e-08,3.6937201e-06,2.02093689e-07,5.10993932e-06
