grid,velocity,T,D,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.0209707031,1.12101348,656.803536,0.530156576,0.014644328,7.06847936e-06,2.31986343e-07,0.168074843,1.03731246e-05,0.0329922819,0.000132935398,2.23220696e-05,4.66584817e-16,2.36700552e-12,2.06562227e-08,1.78274023e-09,6.08621451e-05,0.00125933353,0.0130350955,0.00346279776,1.04659824e-07,0.00116078519,2.68718017e-08,5.42685516e-05,0.000117792562,1.82227955e-13,0.00016798527,1.08976398e-08,0.00319368224,5.3501132e-05,0.00057328423,9.71962699e-09,0.000143690368,8.11080002e-08,2.19793022e-11,6.555012e-10,6.69603291e-09,1.14590206e-08,5.61027004e-13,8.96796802e-07,2.34779478e-07,5.2288386e-09,1.17525703e-09,8.63145355e-16,3.11740155e-07,3.93602601e-10,1.3566415e-13,2.07927342e-08,9.15478807e-11,7.23861649e-08,2.47326028e-10,0.726368389,-2.11463273e-15,0.000146251532,0.0342988306,3.71964947e-06,1.35283209e-05
0.0209736328,1.14312783,669.251245,0.519900446,0.0147959462,8.26804294e-06,2.68057325e-07,0.166939749,1.11580495e-05,0.0340230618,0.000136023936,2.2649806e-05,1.07397292e-15,3.33855403e-12,2.47640026e-08,2.14594051e-09,6.85663133e-05,0.00130388028,0.0135476019,0.00363499224,1.20088163e-07,0.0011975613,3.05817338e-08,5.58948507e-05,0.000122658639,2.64597739e-13,0.000175948434,1.33539152e-08,0.00333398621,5.4777117e-05,0.000602239595,1.14779306e-08,0.000152104398,8.5757217e-08,2.39773121e-11,7.08261656e-10,6.86830129e-09,1.18333725e-08,7.20330167e-13,9.43829958e-07,2.32644147e-07,5.49242949e-09,1.21669472e-09,1.81400509e-15,3.2667297e-07,4.04300944e-10,1.81699051e-13,2.18414977e-08,9.61659029e-11,7.60130828e-08,2.61297077e-10,0.725678111,-5.18375409e-16,0.000154658899,0.0339594442,4.24062623e-06,1.42932048e-05
0.0209765625,1.16570284,681.938637,0.509832055,0.0149473404,9.64158199e-06,3.10111001e-07,0.165780072,1.1994034e-05,0.0350702647,0.000139034139,2.29702633e-05,1.13911528e-15,4.68081977e-12,2.96056481e-08,2.57478787e-09,7.71621195e-05,0.00134936951,0.0140738427,0.00381352548,1.37738306e-07,0.00123415676,3.47148441e-08,5.7390079e-05,0.000127573406,3.81090856e-13,0.000184190704,1.63381573e-08,0.00347839864,5.59622137e-05,0.000632089721,1.35618008e-08,0.000160932376,9.06249499e-08,2.61798383e-11,7.64535461e-10,7.04380946e-09,1.22140402e-08,9.19893933e-13,9.92544331e-07,2.30017389e-07,5.76596106e-09,1.25860334e-09,1.42303801e-15,3.42114439e-07,4.14211583e-10,2.40145083e-13,2.29306819e-08,1.00958947e-10,7.97743708e-08,2.76073849e-10,0.724984086,-2.14927286e-15,0.000163090075,0.0336046803,4.81200596e-06,1.5089899e-05
0.0209794922,1.18873391,694.861729,0.499954339,0.0150984877,1.12098046e-05,3.59240013e-07,0.164595887,1.28853393e-05,0.0361336336,0.000141966397,2.32832973e-05,1.88926458e-15,6.52641383e-12,3.5298939e-08,3.07966605e-09,8.6743006e-05,0.00139578262,0.0146138962,0.00399851088,1.57954374e-07,0.0012704875,3.93048551e-08,5.87373438e-05,0.000132523453,5.4705942e-13,0.000192717071,1.99609597e-08,0.00362696462,5.70498707e-05,0.000662807839,1.60377419e-08,0.000170191462,9.57203188e-08,2.86132533e-11,8.24504115e-10,7.22266536e-09,1.26008793e-08,1.16896789e-12,1.04293535e-06,2.26915645e-07,6.04963295e-09,1.30093487e-09,1.87458759e-15,3.58071804e-07,4.23222314e-10,3.1686096e-13,2.4061295e-08,1.05935869e-10,8.36722713e-08,2.91729428e-10,0.724286758,-2.83060101e-15,0.000171461635,0.0332341693,5.43536169e-06,1.59189262e-05
0.0209824219,1.2122161,708.016301,0.490269583,0.0152493648,1.29952541e-05,4.16746513e-07,0.163387275,1.38370151e-05,0.037212908,0.000144823011,2.35887429e-05,3.05428633e-15,9.05044145e-12,4.19798749e-08,3.67246973e-09,9.74109195e-05,0.00144309702,0.0151678343,0.00419006065,1.81142783e-07,0.00130646872,4.43863383e-08,5.99209347e-05,0.000137494412,7.81406686e-13,0.000201532548,2.43569168e-08,0.00377972803,5.8034572e-05,0.000694360069,1.89878437e-08,0.00017989955,1.01053127e-07,3.13019483e-11,8.88350619e-10,7.4049844e-09,1.29937301e-08,1.47802978e-12,1.09499488e-06,2.23359277e-07,6.34363996e-09,1.34363838e-09,2.60445912e-15,3.74552208e-07,4.31220497e-10,4.15960293e-13,2.5234377e-08,1.11101296e-10,8.77089479e-08,3.0833832e-10,0.723586576,-2.90740857e-15,0.000179678109,0.032847551,6.11186685e-06,1.67807711e-05
0.0209853516,1.2361441,721.397905,0.480779452,0.0153999484,1.50223998e-05,4.84179251e-07,0.162154328,1.48550591e-05,0.0383078242,0.000147608269,2.38864059e-05,5.19882434e-15,1.24859039e-11,4.98059745e-08,4.36685901e-09,0.000109276464,0.00149128571,0.0157357217,0.00438828589,2.07784414e-07,0.00134201505,4.99946979e-08,6.09267677e-05,0.000142471007,1.1111104e-12,0.000210642177,2.96904942e-08,0.0039367296,5.89120055e-05,0.00072670464,2.25137368e-08,0.000190075293,1.06633957e-07,3.42741111e-11,9.56265271e-10,7.59089585e-09,1.33924214e-08,1.85967111e-12,1.14871144e-06,2.19372333e-07,6.6481774e-09,1.38666651e-09,4.14823069e-15,3.91562709e-07,4.38101685e-10,5.4383695e-13,2.645101e-08,1.16461011e-10,9.18864842e-08,3.25984577e-10,0.72288399,-1.89536153e-15,0.00018763231,0.0324444773,6.84223905e-06,1.76758763e-05
0.0209882812,1.2605123,735.001884,0.471485037,0.0155502146,1.73177318e-05,5.63375623e-07,0.160897143,1.59465993e-05,0.0394181157,0.000150328489,2.41760549e-05,8.13019265e-15,1.71401873e-11,5.89603103e-08,5.17857066e-09,0.00012245873,0.00154031676,0.0163176164,0.00459329651,2.3844889e-07,0.00137704066,5.61662925e-08,6.17428311e-05,0.000147437119,1.57185709e-12,0.000220051036,3.61635238e-08,0.00409800411,5.96792334e-05,0.000759791041,2.6741507e-08,0.000200738114,1.12474269e-07,3.75586817e-11,1.02844241e-09,7.78054011e-09,1.37967673e-08,2.32838183e-12,1.20407055e-06,2.14982247e-07,6.96343786e-09,1.42997317e-09,5.45391918e-15,4.09110285e-07,4.43769924e-10,7.06798148e-13,2.77123199e-08,1.22018582e-10,9.62068731e-08,3.44758527e-10,0.722179452,-1.97368721e-15,0.00019520639,0.0320246145,7.62668476e-06,1.86046384e-05
0.0209912109,1.28531475,748.823383,0.46238689,0.0157001384,1.99098659e-05,6.5650905e-07,0.159615829,1.71201007e-05,0.0405435125,0.00015299204,2.44574129e-05,1.2514196e-14,2.34196489e-11,6.96564616e-08,6.1258037e-09,0.000137084686,0.00159015274,0.0169135686,0.00480520128,2.73811265e-07,0.00141145936,6.29387923e-08,6.23596131e-05,0.000152375865,2.21339112e-12,0.00022976425,4.40247998e-08,0.00426357662,6.03348625e-05,0.000793559093,3.18277905e-08,0.000211908227,1.1858652e-07,4.11911269e-11,1.10508604e-09,7.97407468e-09,1.42065714e-08,2.90124e-12,1.26105506e-06,2.10219484e-07,7.28961635e-09,1.47351986e-09,6.80573388e-15,4.27201842e-07,4.48146701e-10,9.14230221e-13,2.90194865e-08,1.27780456e-10,1.00672014e-07,3.64765674e-10,0.721473418,-2.89069346e-15,0.000202273849,0.0315876467,8.46484585e-06,1.95674038e-05
0.0209941406,1.31054525,762.857364,0.453485065,0.0158496933,2.28296613e-05,7.66141877e-07,0.158310502,1.83855968e-05,0.0416837416,0.000155609332,2.47301492e-05,1.95494263e-14,3.1859725e-11,8.2144547e-08,7.22969211e-09,0.000153288023,0.00164075019,0.0175236207,0.00502410783,3.14671383e-07,0.0014451847,7.03518733e-08,6.27704897e-05,0.000157269681,3.10359599e-12,0.000239787,5.35823497e-08,0.00443345758,6.08792123e-05,0.000827937949,3.79672698e-08,0.000223606638,1.24984285e-07,4.52129899e-11,1.18640917e-09,8.17167387e-09,1.46216243e-08,3.59806502e-12,1.31964555e-06,2.0511713e-07,7.6269095e-09,1.5172758e-09,9.12963171e-15,4.45844218e-07,4.51173989e-10,1.17835292e-12,3.03737481e-08,1.33755063e-10,1.05283703e-07,3.86126611e-10,0.720766348,-2.95716214e-15,0.000208702664,0.0311332799,9.3557487e-06,2.05644648e-05
0.0209970703,1.33619728,777.098627,0.444779158,0.0159988509,2.61103596e-05,8.95284026e-07,0.156981287,1.97549471e-05,0.0428385263,0.000158192775,2.49938715e-05,3.1098835e-14,4.31650803e-11,9.67185356e-08,8.51488348e-09,0.000171207352,0.00169205894,0.0181478068,0.00525012256,3.61976185e-07,0.00147813005,7.84483865e-08,6.29720491e-05,0.00016210042,4.33465826e-12,0.000250124532,6.52190984e-08,0.00460763674,6.13144766e-05,0.000862845028,4.54018399e-08,0.000235855148,1.316824e-07,4.96706933e-11,1.27263229e-09,8.37352745e-09,1.50417017e-08,4.44179951e-12,1.37982079e-06,1.99710444e-07,7.97551359e-09,1.561217e-09,1.34331416e-14,4.65044184e-07,4.52816081e-10,1.51432503e-12,3.17764039e-08,1.3995074e-10,1.10043622e-07,4.0897436e-10,0.720058706,-1.24077283e-15,0.000214359711,0.0306612458,1.02977572e-05,2.15960554e-05
0.021,1.3622641,791.541824,0.436268347,0.0161475801,2.97877506e-05,1.04745757e-06,0.155628317,2.12421189e-05,0.0440075857,0.000160756702,2.52481179e-05,4.71097652e-14,5.82600744e-11,1.13725043e-07,1.00102407e-08,0.000190983714,0.00174402158,0.0187861517,0.00548335067,4.16845231e-07,0.00151020869,8.7276156e-08,6.29643317e-05,0.000166849451,6.02810737e-12,0.000260782166,7.94128031e-08,0.0047860758,6.16448735e-05,0.000898184925,5.44317346e-08,0.000248676328,1.38697111e-07,5.4610898e-11,1.36397825e-09,8.57983559e-09,1.54665572e-08,5.45811266e-12,1.44155815e-06,1.9403637e-07,8.33561898e-09,1.6053216e-09,1.63713497e-14,4.84808451e-07,4.53057629e-10,1.93668518e-12,3.3228814e-08,1.4637022e-10,1.14953319e-07,4.33448743e-10,0.719350961,-3.25891521e-15,0.000219116498,0.0301713072,1.12885312e-05,2.26623469e-05
0.0210029297,1.38873871,806.181474,0.427951428,0.0162958467,3.39003705e-05,1.22676743e-06,0.154251738,2.2863492e-05,0.0451906338,0.00016331725,2.54923487e-05,7.22912579e-14,7.83625295e-11,1.33573861e-07,1.1749692e-08,0.000212757395,0.00179657277,0.0194386702,0.00572389606,4.80599718e-07,0.00154133397,9.68905916e-08,6.27509631e-05,0.000171497768,8.3536264e-12,0.000271765312,9.67613415e-08,0.00496870001,6.18767754e-05,0.0009338483,6.54289524e-08,0.000262093493,1.46046261e-07,6.0098996e-11,1.46069051e-09,8.79082695e-09,1.58959389e-08,6.67735092e-12,1.50483414e-06,1.88133056e-07,8.70742754e-09,1.64958815e-09,2.15484456e-14,5.0514368e-07,4.51924054e-10,2.47102978e-12,3.47324203e-08,1.53027864e-10,1.20014221e-07,4.59722623e-10,0.718643589,-3.72460641e-15,0.000222856113,0.0296632633,1.2324993e-05,2.37634444e-05
0.0210058594,1.41561387,821.011983,0.419826855,0.0164436127,3.848974e-05,1.43797831e-06,0.152851705,2.46381845e-05,0.0463873786,0.000165892206,2.57259386e-05,1.11528189e-13,1.05070892e-10,1.567504e-07,1.37732435e-08,0.000236664166,0.00184963868,0.0201053662,0.00597186126,5.5479509e-07,0.00157141948,1.07358252e-07,6.23391674e-05,0.000176026097,1.1537927e-11,0.000283079475,1.18014583e-07,0.00515538892,6.20188077e-05,0.000969710822,7.88532616e-08,0.000276130635,1.53749472e-07,6.62058126e-11,1.56301886e-09,9.00674421e-09,1.63295738e-08,8.1337331e-12,1.56962485e-06,1.82039326e-07,9.09113808e-09,1.69402168e-09,3.02449873e-14,5.26056484e-07,4.49469228e-10,3.14638085e-12,3.62887361e-08,1.59935085e-10,1.25227599e-07,4.87982199e-10,0.717937075,-1.28981942e-15,0.000225481074,0.0291369559,1.34033039e-05,2.48993828e-05
0.0210087891,1.44288212,836.02766,0.411892782,0.0165908357,4.36006445e-05,1.68659807e-06,0.151428386,2.65883952e-05,0.0475975209,0.000168500797,2.59481687e-05,1.67915509e-13,1.40481506e-10,1.83830314e-07,1.61281808e-08,0.00026283114,0.00190313635,0.0207862312,0.00622734731,6.41257413e-07,0.00160037926,1.18761533e-07,6.17396485e-05,0.000180415001,1.58818469e-11,0.000294730274,1.44114379e-07,0.00534596677,6.20819024e-05,0.00100563221,9.52711573e-08,0.000290812328,1.61828347e-07,7.30046967e-11,1.67121576e-09,9.22783974e-09,1.67671615e-08,9.86509916e-12,1.63590645e-06,1.75794171e-07,9.48694159e-09,1.7386294e-09,3.75778042e-14,5.47553421e-07,4.45772107e-10,3.99285078e-12,3.78993438e-08,1.67095665e-10,1.30594552e-07,5.18422961e-10,0.717231914,-3.55933568e-15,0.000226921536,0.028592276,1.45188548e-05,2.60701236e-05
0.0210117187,1.47053573,851.222724,0.404147091,0.0167374678,4.92814598e-05,1.97896808e-06,0.149981966,2.87397584e-05,0.0488207526,0.000171163442,2.61582178e-05,2.57050366e-13,1.8735538e-10,2.15496598e-07,1.88704909e-08,0.000291372564,0.00195697325,0.0214812434,0.00649045362,7.42123591e-07,0.00162812811,1.3120459e-07,6.09663391e-05,0.000184644984,2.18025795e-11,0.000306723454,1.76244474e-07,0.00554019301,6.20792896e-05,0.00104145548,1.15378108e-07,0.000306163596,1.70306738e-07,8.06022854e-11,1.78556626e-09,9.45440481e-09,1.72084029e-08,1.19167564e-11,1.70365572e-06,1.6943628e-07,9.89505031e-09,1.78345019e-09,5.3727957e-14,5.69641034e-07,4.40965869e-10,5.06413103e-12,3.95659253e-08,1.74534495e-10,1.36116018e-07,5.51289583e-10,0.716528609,1.74732986e-15,0.000227143072,0.0280291709,1.56662743e-05,2.72755516e-05
0.0210146484,1.49856675,866.591317,0.396587438,0.0168834553,5.55845214e-05,2.32236075e-06,0.148512646,3.11217068e-05,0.050056755,0.000173901438,2.63551542e-05,3.85389061e-13,2.49306143e-10,2.52559275e-07,2.20665095e-08,0.000322385922,0.00201104671,0.0221903656,0.00676127778,8.59885069e-07,0.00165458184,1.44820458e-07,6.00360219e-05,0.000188696593,2.98424075e-11,0.000319064897,2.15892329e-07,0.0057377539,6.20264071e-05,0.00107700637,1.4002427e-07,0.000322209718,1.79210949e-07,8.90919706e-11,1.90633949e-09,9.68671997e-09,1.76529487e-08,1.43363373e-11,1.77285041e-06,1.63003527e-07,1.03156482e-08,1.82850509e-09,6.69379804e-14,5.92325804e-07,4.35187451e-10,6.40385906e-12,4.12902134e-08,1.82248526e-10,1.41792711e-07,5.86813961e-10,0.715827678,-2.77562866e-15,0.000226153107,0.0274476519,1.68394592e-05,2.85154712e-05
0.0210175781,1.52696693,882.127506,0.389211281,0.0170287375,6.25665356e-05,2.72508527e-06,0.147020646,3.37678345e-05,0.051305197,0.0001767366,2.65379267e-05,5.78097209e-13,3.31088054e-10,2.95978163e-07,2.57948494e-08,0.000355948777,0.00206524362,0.0229135436,0.00703991534,9.97435171e-07,0.00167965766,1.59779417e-07,5.89678365e-05,0.000192550507,4.07462704e-11,0.000331760644,2.6492549e-07,0.00593825572,6.19407117e-05,0.00111209326,1.7024406e-07,0.000338975968,1.88570078e-07,9.86146307e-11,2.03384825e-09,9.92511331e-09,1.81004571e-08,1.71805371e-11,1.84346976e-06,1.56532585e-07,1.07489491e-08,1.87385553e-09,8.5695514e-14,6.15614219e-07,4.28633417e-10,8.08935114e-12,4.30740467e-08,1.90264541e-10,1.47625151e-07,6.25294055e-10,0.71512965,-6.25226336e-15,0.000224004963,0.0268478025,1.80316298e-05,2.97896028e-05
0.0210205078,1.55572775,897.825287,0.382015919,0.0171732461,7.02890238e-05,3.19660189e-06,0.145506208,3.67162572e-05,0.0525657323,0.000179690833,2.67053554e-05,8.68915951e-13,4.38937031e-10,3.46888772e-07,3.01486054e-08,0.000392116707,0.00211944015,0.023650704,0.00732645951,1.15811933e-06,0.00170327448,1.76298284e-07,5.77826936e-05,0.000196187619,5.55087389e-11,0.000344816904,3.25685335e-07,0.00614122047,6.18413733e-05,0.00114650736,2.07289511e-07,0.000356487288,1.98416287e-07,1.0933108e-10,2.16841893e-09,1.01699286e-08,1.85505612e-08,2.0512537e-11,1.91549489e-06,1.50058504e-07,1.11951657e-08,1.91957167e-09,1.16749777e-13,6.39512744e-07,4.21525188e-10,1.02140107e-11,4.49193355e-08,1.98608123e-10,1.53613616e-07,6.67054299e-10,0.714435067,-1.08769593e-15,0.000220798649,0.0262297865,1.92354152e-05,3.10975785e-05
0.0210234375,1.58484032,913.67857,0.374998521,0.0173169038,7.88187916e-05,3.74764575e-06,0.143969601,4.00099595e-05,0.0538379972,0.000182785646,2.68561225e-05,1.29922041e-12,5.81024006e-10,4.06631859e-07,3.52378712e-08,0.000430922566,0.00217350153,0.0244017521,0.00762100085,1.34578822e-06,0.0017253533,1.94650419e-07,5.65026201e-05,0.000199589116,7.54500573e-11,0.000358240074,4.01102022e-07,0.00634608435,6.17488449e-05,0.00118002348,2.52667506e-07,0.000374767854,2.08785122e-07,1.21411725e-10,2.31037742e-09,1.04215092e-08,1.90028526e-08,2.44017988e-11,1.98890909e-06,1.43614349e-07,1.16544942e-08,1.96571667e-09,1.5466828e-13,6.64027818e-07,4.14089116e-10,1.28819871e-11,4.6828039e-08,2.07288698e-10,1.59758098e-07,7.12426985e-10,0.713744481,1.80141415e-15,0.000216677764,0.0255938569,2.04429686e-05,3.24389357e-05
0.0210263672,1.61429539,929.681173,0.368156157,0.0174596242,8.82284095e-05,4.39036047e-06,0.142411121,4.36971255e-05,0.0551216078,0.000186041595,2.6988762e-05,1.93228724e-12,7.68057058e-10,4.76787218e-07,4.11925855e-08,0.00047237709,0.00222728206,0.0251665686,0.00792362688,1.56485433e-06,0.00174581745,2.15176132e-07,5.51500681e-05,0.000202736541,1.02335602e-10,0.00037203675,4.94835602e-07,0.00655219937,6.16843077e-05,0.00121240133,3.08180687e-07,0.000393840556,2.19715885e-07,1.35063859e-10,2.46007362e-09,1.06802202e-08,1.94569024e-08,2.8926165e-11,2.0636982e-06,1.37230922e-07,1.2127136e-08,2.0123683e-09,1.9624438e-13,6.89165874e-07,4.06573388e-10,1.62278231e-11,4.88021771e-08,2.16321396e-10,1.66058294e-07,7.61786316e-10,0.713058459,-5.16080799e-15,0.000211822391,0.0249403644,2.16461124e-05,3.38131093e-05
0.0210292969,1.64408327,945.826802,0.361485825,0.0176013098,9.85966906e-05,5.1384409e-06,0.1408311,4.78314429e-05,0.0564161564,0.000189477665,2.71016511e-05,2.8754945e-12,1.01408158e-09,5.5921277e-07,4.81657186e-08,0.000516470607,0.00228062516,0.025945007,0.00823442161,1.82035502e-06,0.00176459292,2.38293278e-07,5.37472173e-05,0.000205611858,1.38541605e-10,0.000386213743,6.11450193e-07,0.0067588376,6.16690027e-05,0.00124338733,3.75971624e-07,0.000413726365,2.31252031e-07,1.50561044e-10,2.6179058e-09,1.09464693e-08,1.99122834e-08,3.41753975e-11,2.13985091e-06,1.30936548e-07,1.26133215e-08,2.05964078e-09,2.58810605e-13,7.14933371e-07,3.99265382e-10,2.04411417e-11,5.08438401e-08,2.25750433e-10,1.72513596e-07,8.15579943e-10,0.712377572,-3.23312824e-15,0.000206438425,0.0242697664,2.2836507e-05,3.521942e-05
0.0210322266,1.67419379,962.109034,0.354984478,0.0177418518,0.000110009147,6.00728193e-06,0.139229904,5.24723736e-05,0.0577212089,0.000193110564,2.71930002e-05,4.27269277e-12,1.33758908e-09,6.56090935e-07,5.63369751e-08,0.000563175358,0.00233336357,0.0267368906,0.008553465,2.11803217e-06,0.00178160849,2.64508424e-07,5.23153064e-05,0.000208197502,1.87254636e-10,0.000400778084,7.56631511e-07,0.00696519758,6.17234765e-05,0.00127271704,4.5856948e-07,0.00043444358,2.43441511e-07,1.68199571e-10,2.78427038e-09,1.1220654e-08,2.03685174e-08,4.02465115e-11,2.21735891e-06,1.24756839e-07,1.31132581e-08,2.10763209e-09,3.40985153e-13,7.41336741e-07,3.92434022e-10,2.57386929e-11,5.29551179e-08,2.35597634e-10,1.79123005e-07,8.74265382e-10,0.711702403,6.33578199e-16,0.000200744342,0.0235826355,2.40058326e-05,3.66570595e-05
0.0210351562,1.70461626,978.521294,0.34864904,0.017881129,0.000122558407,7.01412714e-06,0.137607942,5.76853816e-05,0.0590363011,0.000196953924,2.72608454e-05,6.35408105e-12,1.76361128e-09,7.69985483e-07,6.59199782e-08,0.000612447759,0.0023853196,0.0275420079,0.00888083242,2.46445823e-06,0.00179679586,2.94430867e-07,5.08740265e-05,0.000210476434,2.52900097e-10,0.000415737024,9.37464141e-07,0.0071704118,6.18667762e-05,0.00130011794,5.5893842e-07,0.000456006974,2.56337209e-07,1.88340601e-10,2.95959616e-09,1.15031914e-08,2.08251061e-08,4.72503547e-11,2.29621716e-06,1.18714596e-07,1.36271617e-08,2.15645507e-09,4.49622043e-13,7.68382418e-07,3.86356292e-10,3.24005734e-11,5.513811e-08,2.45894491e-10,1.85885116e-07,9.38351331e-10,0.711033538,5.86866561e-15,0.000194956887,0.0228796682,2.51459627e-05,3.81250702e-05
0.0210410156,1.76635813,1011.712,0.336462258,0.0181554948,0.000151343778,9.49648702e-06,0.134303659,7.00300353e-05,0.0616947652,0.000205296119,2.73200661e-05,1.36745491e-11,3.03416949e-09,1.05743209e-06,9.01846743e-08,0.00071846853,0.00248633411,0.0291908587,0.0095605469,3.32531618e-06,0.00182152679,3.67510156e-07,4.80162613e-05,0.00021407114,4.54233972e-10,0.000446851549,1.4317339e-06,0.00757464247,6.24679605e-05,0.00134834232,8.22919561e-07,0.000501683081,2.84404726e-07,2.37341058e-10,3.33828223e-09,1.20943894e-08,2.17376978e-08,6.44889899e-11,2.45794498e-06,1.07099862e-07,1.46971632e-08,2.25690544e-09,7.49468632e-13,8.24403363e-07,3.77237644e-10,5.07741295e-11,5.97237328e-08,2.67905284e-10,1.99858093e-07,1.08423993e-09,0.709716432,-8.17622031e-15,0.000183704232,0.0214290967,2.73158614e-05,4.11480371e-05
0.021046875,1.82919028,1045.33235,0.324904889,0.0184230334,0.000185951121,1.27777244e-05,0.130923688,8.55504254e-05,0.0643864126,0.000214544514,2.72591825e-05,2.91533989e-11,5.18738529e-09,1.44987787e-06,1.23379127e-07,0.000833774689,0.00258193127,0.0308882548,0.0102736012,4.46934551e-06,0.00183834885,4.64566277e-07,4.52933572e-05,0.000216276785,8.06823331e-10,0.000479602731,2.18146553e-06,0.00796287033,6.35784571e-05,0.00138574972,1.20230206e-06,0.000550714479,3.15984005e-07,3.0237846e-10,3.75826795e-09,1.27238263e-08,2.26450902e-08,8.70544019e-11,2.62500205e-06,9.62213472e-08,1.58244557e-08,2.36213621e-09,1.26449912e-12,8.83016771e-07,3.74296673e-10,7.91792835e-11,6.46139301e-08,2.9215826e-10,2.14400789e-07,1.25851011e-09,0.708430685,-5.03529629e-15,0.000174098314,0.0199282757,2.92976026e-05,4.42740866e-05
0.0210498047,1.86096492,1062.27633,0.319357378,0.0185536668,0.000205835007,1.48013996e-05,0.129207037,9.47806204e-05,0.0657429199,0.000219494057,2.71751783e-05,4.27793993e-11,6.7842956e-09,1.6978599e-06,1.44345048e-07,0.000894585885,0.00262704159,0.0317540795,0.0106428553,5.17436813e-06,0.00184361804,5.25038843e-07,4.40040892e-05,0.0002168153,1.07430568e-09,0.000496620109,2.69409092e-06,0.00814774594,6.43369796e-05,0.00139960034,1.45055766e-06,0.000576452378,3.33334078e-07,3.43326282e-10,3.98554472e-09,1.30542858e-08,2.309497e-08,1.00789655e-10,2.71057808e-06,9.10870425e-08,1.64103985e-08,2.41695883e-09,1.63929091e-12,9.13321478e-07,3.75909029e-10,9.8959939e-11,6.71791071e-08,3.05271451e-10,2.2187596e-07,1.3585636e-09,0.707801402,-8.44206458e-15,0.000170148805,0.0191628106,3.02094334e-05,4.58702354e-05
0.0210527344,1.89295958,1079.29906,0.31395963,0.0186819972,0.000227573131,1.71134124e-05,0.127473222,0.000105096099,0.0671058927,0.000224644232,2.70521451e-05,6.23726171e-11,8.84575926e-09,1.9857067e-06,1.68768586e-07,0.000957357935,0.00267011859,0.0326309407,0.0110207413,5.9791428e-06,0.00184672102,5.94777023e-07,4.27667054e-05,0.000216961252,1.423944e-09,0.00051407866,3.31876932e-06,0.00832525389,6.52292643e-05,0.00140993434,1.74421445e-06,0.000602987485,3.51829661e-07,3.9099277e-10,4.22501597e-09,1.33957156e-08,2.35416383e-08,1.16390258e-10,2.79754971e-06,8.61640625e-08,1.70116472e-08,2.47341497e-09,2.12249281e-12,9.44305659e-07,3.79843786e-10,1.23305822e-10,6.98267798e-08,3.1911686e-10,2.29483978e-07,1.46819e-09,0.70718196,-8.31609357e-15,0.000166791657,0.0183886695,3.10658241e-05,4.74862466e-05
0.0210556641,1.92515287,1096.38936,0.308709458,0.0188077926,0.000251313131,1.97489849e-05,0.125723085,0.000116603421,0.0684745756,0.000229970024,2.68869641e-05,9.05720567e-11,1.15028674e-08,2.31888357e-06,1.97157687e-07,0.00102189269,0.00271092837,0.0335182792,0.0114072845,6.89404431e-06,0.00184761182,6.75041196e-07,4.15813854e-05,0.000216703722,1.88006354e-09,0.000531986247,4.0769518e-06,0.00849421404,6.62468872e-05,0.00141653384,2.08991263e-06,0.000630278528,3.71568158e-07,4.46655294e-10,4.4773466e-09,1.37485322e-08,2.39844023e-08,1.34066979e-10,2.88593776e-06,8.14557821e-08,1.76284408e-08,2.53164569e-09,2.74265631e-12,9.75975427e-07,3.86336365e-10,1.53176981e-10,7.25580413e-08,3.33758585e-10,2.3721915e-07,1.58829788e-09,0.706572964,-5.52717504e-15,0.000164006964,0.0176075714,3.18661275e-05,4.91190835e-05
0.0210585938,1.95752195,1113.53551,0.303604722,0.0189308029,0.000277209625,2.27466908e-05,0.123957549,0.000129413857,0.0698481624,0.000235439357,2.66764442e-05,1.3100973e-10,1.49155724e-08,2.70317716e-06,2.30059372e-07,0.00108794816,0.00274923252,0.034415469,0.0118025008,7.92950148e-06,0.00184624761,7.67140644e-07,4.04455928e-05,0.00021603319,2.47260093e-09,0.000550350316,4.99255393e-06,0.0086534098,6.73767372e-05,0.00141920644,2.4947789e-06,0.000658271499,3.92654144e-07,5.11838555e-10,4.74323229e-09,1.41131224e-08,2.44225336e-08,1.54044622e-10,2.97576691e-06,7.69632838e-08,1.82610128e-08,2.59178332e-09,3.52701877e-12,1.00833671e-06,3.95616069e-10,1.89658982e-10,7.53736177e-08,3.49257427e-10,2.45074919e-07,1.71985374e-09,0.705975023,-9.29087772e-15,0.000161748532,0.0168213847,3.26108324e-05,5.07651824e-05
